Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
4.990416003487713,3521.203295295621,55.351181273115714,95.61845200150101,12.861003838864477
4.991203197396987,3506.3987615137926,61.91749725117855,89.93775059264384,13.663081296492681
4.9919903913062615,3495.875077612606,61.54669451366027,93.45459163336106,14.80821695171575
4.992777585215536,3489.5765365788966,55.30089985212688,100.5845967516487,16.11908719337468
4.99356477912481,3487.202035786193,49.33983286267936,99.44916044635538,15.083477767177405
4.994351973034084,3492.719432312765,47.117104586989065,97.77022317015094,13.620733300553484
4.995139166943359,3511.466440083068,49.45899254420114,99.65669448287399,12.400521706573853
4.995926360852633,3517.2036984290608,55.11405849024899,100.5935701911832,12.289276925584552
4.996713554761907,3534.2738523130065,60.907387550065835,97.2550134541076,13.204551568099198
4.9975007486711815,3541.9776528440875,62.26877895594458,100.17165516040943,14.682494973314176
4.998287942580456,3526.0645853678384,57.51371556558086,101.97980395658517,15.60203990531679
4.999075136489729,3517.4210574303142,51.07616754677668,92.4079264888057,14.782442252243799
4.9998623303990035,3511.122696864752,48.188540986354724,98.62738865981868,13.929899348809306
5.000649524308278,3506.347998348283,49.61493134046035,98.18373070234134,12.99674933949178
5.001436718217552,3502.8993914568864,53.883842910498096,97.98791287269121,13.144565778911653
5.002223912126826,3486.569806134259,57.64376524247768,97.86767606382017,13.699606629321341
5.003011106036101,3505.242331045645,59.871557331967516,94.35103814395858,14.191539475819464
5.003798299945375,3547.6569315592446,59.63936709032869,99.14338203712747,14.352707127378798
5.004585493854649,3538.341438576027,53.67895595469841,100.32160073739512,14.02075364360158
5.0053726877639235,3540.4843689718364,50.661784300087625,99.58503685468509,12.922764266670569
5.006159881673198,3517.6406528802568,51.17094126025483,92.84603326114608,12.653452657020052
5.006947075582472,3518.1979453004437,53.744125491679256,92.91444180335527,13.239432852541047
5.007734269491746,3517.9896281677998,54.972009607117386,100.57579973008897,14.1114814884965
5.008521463401021,3508.995416711878,55.468816972255354,104.91745258849345,15.374358445593423
5.009308657310295,3509.1435185185187,57.54099464455592,99.71395582034265,14.681668424126862
5.010095851219569,3509.0072224934897,55.82057087832372,92.81180996365018,13.334174518697312
5.010883045128843,3519.595634554639,52.938661180458865,97.07898627387152,12.52792925418978
5.011670239038117,3536.1177586684994,53.43213198305044,97.44814545431255,12.410841007315511
5.012457432947391,3559.911733745057,54.701288151161584,94.46572960747613,13.215413565936469
